,X,Time,PopBio,Temp,Time_units,PopBio_units,Species,Medium,Rep,Citation,ID,logPopBio
2958,62,3.9907192575406003,6188.266332975079,12,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",236,3.791568996761708
2959,63,4.28074245939675,11138.065150716799,12,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",236,4.046809753912337
2960,64,4.98839907192575,15276.2405790605,12,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",236,4.184016489275495
2961,65,0.0,60.19886200950629,12,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",118,1.7795882814959774
2962,66,1.0092807424594,101.437424484658,12,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",118,2.0061982138588244
2963,67,1.98375870069606,303.10181187684503,12,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",118,2.4815885324935336
2964,68,2.99303944315545,748.2039459811459,12,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",118,2.874019994310353
2965,69,3.9791183294663597,2271.4517324407298,12,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",118,3.3563035126420093
2966,70,4.28074245939675,4569.7543176647105,12,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",118,3.6598928518530744
2967,71,5.0,7585.676560749591,12,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",118,3.8799943212462487
2968,72,0.0,87.58902660780001,12,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",207,1.942449699978621
2969,73,1.0208816705336459,111.94476341164201,12,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",207,2.049003782822426
2970,74,2.0069605568445463,191.92932646911,12,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",207,2.283141339251441
2971,75,3.004640371229696,376.18550422954297,12,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",207,2.5754020566199642
2972,76,4.002320185614846,801.5875055182061,12,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",207,2.9039509391534257
2973,77,4.303944315545246,800.8605904963999,12,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",207,2.9035569230162137
2974,78,4.9999999999999964,1404.65457732531,12,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",207,3.1475695387568554
2975,79,0.0,180.24228969596118,12,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",235,2.255856695781936
2976,80,1.0250079868439665,200.3956987726346,12,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",235,2.3018883957413303
2977,81,2.006557067964117,201.7665621194186,12,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",235,2.3048491941591642
2978,82,3.0205824896956663,503.0518051699096,12,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",235,2.7016127117774142
2979,83,5.004891614599426,4618.493399439591,12,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",235,3.6645003272835495
2980,84,6.997779395513747,12649.31198105228,12,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",235,4.102066904092192
2981,85,7.977490193203066,10444.36338422548,12,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",235,4.018881973550994
2982,86,9.002639586464785,12961.620998811582,12,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",235,4.112659318418538
2983,87,0.0,80.74965449569399,12,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",117,1.9071406727872322
2984,88,1.000591812044686,72.9762213153782,12,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",117,1.8631813719860673
2985,89,2.025599798888647,81.13590261725,12,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",117,1.909213071945462
2986,90,3.0278884879464067,80.9790431987084,12,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",117,1.9083726410916184
2987,91,4.992824933617537,92.4911531636885,12,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",117,1.9661001941883547
2988,92,7.004755445456397,162.9589460711251,12,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",117,2.212078207223239
2989,93,7.991395157615777,262.63785054583406,12,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",117,2.4193573154267995
2990,94,9.020079711321419,453.80173340658206,12,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",117,2.6568661504459548
2991,95,0.0,98.8762828775956,12,Hours,N,Salmonella Typhimurium,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",206,1.9950921313279462
2992,96,1.023311109830882,99.48352713280329,12,Hours,N,Salmonella Typhimurium,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",206,1.9977511745387737
2993,97,2.005850035875332,106.0314663450884,12,Hours,N,Salmonella Typhimurium,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",206,2.025434767454369
2994,98,3.028878332870712,104.9444907051673,12,Hours,N,Salmonella Typhimurium,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",206,2.0209596442605076
2995,99,4.998905409581073,172.8403381674408,12,Hours,N,Salmonella Typhimurium,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",206,2.2376451073505432
2996,100,6.989813500646802,323.7668596319168,12,Hours,N,Salmonella Typhimurium,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",206,2.51023239285599
2997,101,7.991960783286812,318.5176164947368,12,Hours,N,Salmonella Typhimurium,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",206,2.5031334571890396
2998,102,9.016261738041992,353.6793617812378,12,Hours,N,Salmonella Typhimurium,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",206,2.5486097182087857
2999,103,0.0259692991732128,149.096509589482,15,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",238,2.1734674765598294
3000,104,1.04538725241864,331.349713321227,15,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",238,2.520286599182245
3001,105,1.83944284049047,820.0902234417321,15,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",238,2.9138616345634554
3002,106,2.6489668842251297,2791.77378494479,15,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",238,3.445880224864302
3003,107,3.74309575687227,10392.3806265307,15,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",238,4.016715044625281
3004,108,0.0190097237319065,36.324359504899604,15,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",120,1.560197965270399
3005,109,1.04184598434956,252.112896738563,15,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",120,2.401595062412392
3006,110,1.85006664469769,1861.81379934623,15,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",120,3.269936244873015
